Hugo_Symbol	expr.mean
ZNF641	-0.052866843
EMG1	0.041724177
PRRG4	0.015604205
HIRA	0.071961152
MYNN	0.012841558
AEBP2	0.02429483
TBXA2R	0.009290914
ISL2	0.019385073
PCDHB11	-0.00745064
RNF144A	-0.031050993
5-Mar	-0.036132313
DULLARD	-0.01874375
DCLRE1B	0.008919188
ITGA8	0.019124314
TP73	0.038993342
PRKCD	-0.008384826
NDUFB4	0.040495887
ATP13A4	0.359210413
ANTXR2	-0.015476351
COL4A3	0.006474221
MYO10	0.04472917
SLC6A18	0.009786563
PEX1	0.003721207
TMEM74	0.107240499
RBM19	-0.006202468
TAPBP	-0.020017101
RUNX1	-0.004327697
MID1	0.19669221
GPR64	0.361338742
RASEF	-0.13571755
GABRG1	0.014420556
MYO16	0.021647475
DBF4	0.035365629
TSHZ2	-0.01744287
RIPK2	0.094429845
PPTC7	0.005733408
KIF4B	-9.23E-05
LRRC31	0.636727541
ZNF540	0.042975777
EFNB3	0.049525912
LOH12CR1	0.048550274
STON2	0.069794938
GLP1R	0.050796002
CSTF2T	-0.062447898
IREB2	0.018322865
GRSF1	0.027482633
PDCD7	0.004711764
LRRC43	
CNR1	0.12885362
IL1F7	0.021107861
C12orf64	0.029366389
FAM69B	-0.055906764
NR2E1	0.070120654
MS4A6A	0.003224051
FTL	0.028052651
C7orf36	0.035111517
PCLO	0.001332638
DYRK2	0.028925949
ARIH2	-0.023845978
SAMD7	
SCNN1D	0.036994973
SLC32A1	-0.001938561
C22orf25	0.022699898
MRPS18A	0.019475868
GPR112	
EARS2	0.030999543
ERN2	0.034949726
ATPBD3	0.026780934
PRH2	0.035095978
CDKN2D	0.041030397
PGLYRP2	0.147333333
TRIM40	0.01574162
SEC14L3	0.036970143
SLC22A1	0.02281551
BTN2A3	0.01091819
RASA4	0.017485375
CCNL2	-0.007069475
MYBPC3	0.048296161
GJA4	-0.010978519
CDC42SE1	-0.018799817
TRPV2	0.060646252
MYPN	0.084836166
SIM1	0.111808958
CDADC1	-0.024519814
ZFHX4	-0.14885649
NIBP	0.00524921
ADAMTS19	0.430392289
ABTB2	0.112202468
TSPYL2	0.070824302
EIF2S3	0.035798537
SOX30	0.016970905
AP2A1	0.061037797
DKFZP564O0523	0.000492373
LOC285398	-0.041198965
CDH18	0.373916664
CHL1	0.188202768
GATS	0.041036382
TBC1D2B	0.002074605
OR1J1	
GSN	0.045779377
DPCR1	-0.015763367
GARNL4	0.066730117
SMARCA5	0.029696069
PLEKHG3	-0.024777252
ZBTB45	-0.009834552
FRMD6	0.013455194
PLS1	-0.105683121
DGKZ	0.052727042
WDR85	0.029466179
ANK2	0.090282298
PAGE4	0.10075081
SENP6	-0.031543867
AKR7A2	0.017789453
FKBP10	0.036392139
VEGFC	-0.037209938
LARP1	-0.025026075
SRBD1	-0.001182815
ITGB6	-0.075736592
SLC1A2	0.097340408
INVS	0.029046581
MPO	0.133831506
MOBKL3	0.012885009
CUTL2	0.461159952
KLK2	0.054224325
VIM	-0.013248629
REG1B	0.016508687
PCDHGC4	0.014405848
C3orf34	0.006087128
SUMO3	0.004672771
CST9L	1.012781077
MLL4	0.037704296
SPR	-0.022295973
SAMD9L	-0.038323126
ABCE1	0.069244973
SUPT3H	0.006127349
ACTBL1	-0.051366241
ADAMTS4	-0.022294249
SLIT3	-0.089276508
RHEBL1	0.10011426
NPM2	0.277421389
MAN1C1	-0.050415252
KIAA1856	-0.015991161
HSPA6	0.077579982
LOC388152	0.088888483
C10orf140	0.26572075
ZDHHC12	0.006234918
LIN7A	0.532923867
PHC2	-0.026705177
SPHK1	-0.006729433
TRIM26	-0.002511186
FAM83E	0.130754113
C18orf24	0.020543998
ZNF578	0.026591095
ORAI1	0.036829219
RUVBL1	0.027701404
C7orf20	0.057264172
APAF1	0.021210238
SLC36A4	0.044446066
MYH11	-0.135930267
NEK1	-0.009209872
MPP2	0.156693587
C12orf24	0.117159506
TNK2	0.008052645
ZNF289	-0.004134826
MATN3	-0.090524717
IFNGR2	0.005375064
ITPR1	-0.021997943
EBF3	-0.012778122
TBC1D20	0.008657324
OR10P1	0.008494059
DDAH2	-0.048735832
SHPRH	0.024
STX7	0.043437843
LOC554248	0.096599177
BCAR1	0.014259598
ATXN3	0.006621724
TRIM27	-0.021435101
CDC42EP2	-0.008209324
CHP	-0.003683335
SOX17	0.052840265
ZNF259	0.03094792
CHCHD1	0.033815879
ZDHHC19	-0.010180987
GBP2	-0.015647166
GARNL3	-0.041909898
MRC2	0.033422303
C1orf52	0.012102225
AOF2	0.031216027
LRPPRC	0.038222121
ACVR1C	0.315043318
TM4SF18	0.126454278
TMEM169	-0.003296963
PPP1R16A	0.062477377
EBF1	0.143990878
RRS1	0.08870232
SNX2	-0.049202468
OR2T2	0.01623309
RBX1	0.016417276
ANKRD54	0.038971973
TMEM83	0.158012033
ZBTB7A	-0.002181901
ATM	0.011615461
LOC338328	-0.020544119
TIE1	0.028657514
HIST1H3G	0.062852099
PASD1	0.02260683
PCDHAC2	-0.02038117
LRRC15	-0.059278759
WBSCR17	0.166863803
TFF2	0.285741316
PARP2	0.037132541
NDFIP2	-0.016478715
PCDHGB2	0.100394881
WDR60	-0.021392139
MAP7D2	0.212001397
USP45	0.059228976
GSDML	0.174824954
TNS1	0.040958236
PLCD4	0.03029738
IQCD	-0.039144119
SMPX	0.269981413
CD9	-0.046345837
SRGN	0.075120887
CASP7	-0.006215494
INOC1	-0.019555441
DKFZp451M2119	-0.008151932
VMAC	0.011676417
USP53	0.006859903
CAMK1G	0.025891388
TMEM106A	0.03083213
CDC20	0.046882998
ACSL5	-0.013792207
CBWD5	0.034421846
C1orf87	0.11022353
KIAA1274	-0.005553473
PRUNE2	0.145147971
LYPLA2	-0.003930832
DOK6	-0.030064898
GPR149	-0.000121572
FAM30A	0.07269409
TMEM129	-0.046000457
SLC35B3	-0.078622943
ACPP	0.105361168
LOC200261	
SLC4A7	0.091831444
CCDC40	-0.227942413
GART	0.053687256
THOP1	0.029395795
SCARB1	0.055709552
TRIAP1	0.024964342
SYT14L	
SFRS8	0.000405867
PBOV1	-0.00445323
GOLSYN	-0.334804388
GJB7	0.282934186
CAMK2N1	-0.105441439
GREM1	-0.054271724
FLJ20433	-0.023590951
QPCT	0.15893053
PRKAG2	-0.023647179
H2AFX	-0.002973263
C6orf154	-0.103333181
PLOD3	0.074845521
ZBTB39	0.00402043
WASF3	0.042678426
DRG1	0.013769653
PRR4	0.292267824
SPCS1	-0.062659506
KDELR3	-0.031955806
SRP19	0.022016442
GABRA6	0.025253539
MFSD1	-0.025739488
MMEL1	-0.268748629
PDXDC2	0.007935384
BUB1	-0.117455815
RNF138	0.041568327
MYLPF	0.037398102
AIF1	-0.030092024
DYNLRB1	0.019559232
HCN3	0.033959963
HIST1H2AI	0.065893967
MAP4K5	-0.01043357
LASP1	0.07375
LOC130951	0.156855576
PLAA	0.033842322
KRT6A	0.201121572
C6orf117	0.18170547
ARHGAP23	
PTF1A	
GPHA2	0.018201249
LCE3B	0.018629342
MCL1	0.01859742
EHBP1	0.070263389
PRNP	0.027814369
ZSCAN1	-0.006227605
C1orf113	0.024309552
FOXA3	0.381708867
NEB	0.17291362
ASGR1	0.035155069
CTGF	-0.004186512
RAB17	-0.216846446
MST101	-0.006603748
JARID1B	-0.048884461
USP37	0.00499992
PTBP1	-0.020641079
PTPN7	0.080467762
CDC7	0.036306819
SNX7	-0.170038391
ZNF335	-0.005124771
CPT2	-0.022589122
HEATR1	0.078920247
HSPC152	0.012218921
C5orf40	-0.008918801
PSME1	-0.032851016
STAG3	0.157909963
TMEM154	-0.044810792
KLHL32	0.044783122
TSGA10IP	-0.030361974
SUV420H2	0.018988097
SF1	-0.007964812
2'-PDE	-0.007577912
PNLIPRP2	0.319962523
TRSPAP1	-0.012576018
NUP210	-0.040219989
ANP32C	0.011812609
RAB11B	0.019715102
ASB15	0.001085009
ITGB3BP	-0.017781993
UBASH3A	0.043842322
YWHAB	0.005417505
TPRX1	0.027302256
LY6G5C	0.030509239
SLC7A2	-0.004506841
CLK1	0.040217691
HSD3B7	0.038930512
VDR	-0.058561243
C16orf74	-0.102239945
ACE	0.015117914
PSMA2	-0.027702015
CCDC131	0.030472578
ZNF213	-0.015724252
EML2	-0.045722578
ALS2CR13	0.030848885
GLYATL1	-0.194482024
DSPP	
DHFRL1	0.015649159
C10orf30	-0.0986426
SH3RF2	-0.102205062
LOC197322	0.019638951
DLL3	0.184218554
TIGD7	-0.071484461
GFRA3	0.189562157
CPA1	0.131783516
RTN4	-0.00257525
PPT2	0.029160554
FASLG	0.072879371
FOXP4	0.055835073
RPL26	0.014930896
GNL3L	0.058661797
FMR1NB	0.111311143
CD163	-0.079358775
SGPP2	0.095618373
GIMAP2	-0.104216636
CD37	0.029118347
DPT	-0.131573285
NBLA00301	0.00834613
RGS5	-0.070994974
C9orf4	-0.014581353
ACTL8	0.679166122
PRKAR2B	-0.116321854
OPLAH	-0.063299212
C20orf134	0.013868373
SPACA5	-0.003056976
TBL1X	-0.018805587
TSPYL3	-0.017822669
CHCHD3	0.013952925
CRKRS	0.130499099
GPR65	-0.058020718
DFFA	0.017926874
FUT1	-0.008040219
C6orf204	0.026016896
TMEM51	0.005726691
ZNF580	-0.00088894
CMTM2	0.021054843
C20orf200	-0.020153565
EZH1	0.008915607
FDX1L	0.035326097
MRPL32	-0.003584095
PCAF	0.00627398
ALOX15B	0.320952779
CD59	0.03316096
CDK9	-0.03110032
ERP29	0.006858616
TTR	0.08927468
BCMO1	0.030903108
DDIT4	0.036719236
PTGDS	-0.116892139
C3orf63	-0.059037473
BST2	-0.237001828
CYP1A2	-0.00837704
C5orf25	-0.139643053
STX1A	0.095750068
OR2A12	-0.038659049
SH3BP5L	0.001369744
SERINC5	0.017842093
USP6	0.088403494
MRPL3	0.033346437
POMP	0.005003428
INPP4B	-0.288457689
GMPPB	-0.076732176
EAPP	-0.064138026
AHSA1	0.040384826
ABCA11	0.002872029
SLC5A6	0.085700653
HIVEP2	-0.015970293
SUMO2	0.066664077
KIAA1822L	0.370302914
C11orf67	0.109305302
TXK	0.087571033
PHCA	0.101788325
ICAM4	0.01021859
FPGS	-0.002477744
SNRPA1	0.11391042
KCNJ4	0.022037172
KIF6	0.058239126
HIST1H2BG	0.018225943
SLC5A5	0.020303018
ZNF354B	-0.005905605
IL12RB2	0.374384521
C11orf76	0.036067686
GAL3ST2	0.031347349
AIFM2	-0.001629342
SYNC1	-0.000443784
UBL3	-0.070751828
PIK3CG	0.039507863
NLN	0.00702847
BCORL1	0.004665905
CD5L	0.002943481
ZNF238	-0.078544369
KIAA1394	0.044098417
C16orf55	0.093496446
CYP3A7	0.131381475
KRTAP3-1	0.085016453
TFDP1	0.081714537
MND1	-0.014304388
NODAL	-0.021183989
GTPBP4	0.102693327
TUBGCP2	-0.038131627
SLITRK5	0.371692718
CIC	-0.005343693
CD79A	0.260920537
SAMD14	-0.003295064
TNPO3	0.024920475
OR10G3	
OR10G8	-0.004799817
CCDC111	-0.055415905
HOXC9	-0.0771266
DCUN1D1	0.037577084
CYB5R1	-0.007812614
TSR2	0.038990402
DAB2IP	-0.02396681
SLC6A5	-0.0148117
RAB3D	-0.035308958
DCUN1D4	-0.013655642
ERBB3	-0.091072205
SDC1	-0.051357678
ATP6V1H	0.078861062
SYK	-0.023198355
ST20	0.062980347
C13orf30	
WDR40A	0.026795874
ADMR	0.004218464
LOC388335	0.057036563
ACSM1	0.024088665
TDG	0.064367002
FLJ11235	0.083005027
MRPS5	0.038115192
AGPAT2	-0.006822051
SLC12A1	0.21593104
CYP27A1	-0.02333958
THAP7	0.027338208
XPO1	0.017210106
ALMS1L	0.002333951
C1orf2	0.047724863
ZNF777	-0.008547543
CAMK2A	0.00854011
SMC1B	0.642886362
IHPK2	-0.033799514
LEMD1	0.73669104
NKD2	-0.000846984
CLU	-0.017458941
ARMETL1	0.031518282
PABPC4	0.037071755
CXCL12	-0.072592356
TFAP2C	0.011058501
TTTY8	
ABCB10	-0.005059963
ENDOD1	-0.017179746
IDI1	0.076106947
KCTD6	0.066122473
CCDC105	
ULBP2	0.300685547
ZDHHC5	0.039623857
WNT8A	-0.040164229
COMMD10	-0.084409049
KLHL12	0.01507564
GPR50	0.006804388
NR5A2	0.012073011
OXGR1	0.498762016
EHD3	0.002487203
CAPRIN2	0.016722806
KLRC3	0.137059874
SF3B1	0.012382574
IPO7	-0.048361974
ALDH1A1	0.073554249
ANKRD5	-0.047896938
DDEFL1	-0.030471207
HELLS	0.057971664
TNS4	-0.117202925
KIAA1409	0.00660375
C20orf26	0.064120898
TUBG1	0.069112431
IRX2	-0.039649909
CNGA4	0.004034735
MGC50559	-0.078387556
OR4K17	0.002709539
TM2D2	0.047270642
FAM32A	-0.025876143
TXNDC14	-0.002707038
CCBL1	0.043170018
ANK1	0.21891904
PRSS23	0.116603062
PPM1L	
SPATA20	-0.053036563
APCS	-0.010089124
C14orf122	0.019425229
PSMB5	0.05541362
C6orf10	0.022437755
SETDB2	0.010604196
SPNS3	0.041506399
SGMS2	0.049077044
MXD3	0.016479903
MON2	-0.010443876
CARTPT	0.548592622
HNF4A	-0.014819287
RABEP1	0.024090951
TNFRSF10B	0.009041133
USH1G	-0.020667276
PPAP2B	0.030854049
TMEM16K	-0.001717093
CTDSP1	-0.056982022
CDK5R1	0.043947477
GABRR1	-0.02752011
OPN1LW	0.035675503
FAM98C	-0.013209095
DBN1	-0.024008455
ACAD10	0.015060373
QTRTD1	0.026201097
WNK3	0.162223433
RPS19	0.045545018
C1QB	0.003742817
OTUD5	-0.010163064
SLC41A2	-0.048738567
TMEM22	0.12014134
KHSRP	0.077200168
TNFRSF11A	0.105180876
FBL	0.052362883
IBTK	-0.037536885
OXER1	0.021006399
CBLN4	0.115995179
GPR172B	0.080336084
CFTR	0.351385894
VSX1	0.160620658
CAMK1D	0.039556673
LOXL3	0.036498172
RTP4	0.091661792
SLFNL1	0.034906004
KIAA0828	0.031319698
PAR5	
LOC723972	0.02977011
GDI2	0.036269707
CEBPA	-0.034535263
MLF2	0.013737974
AFMID	0.032813071
ALOX12B	0.027979583
BPHL	-0.023459781
COX5B	0.032562614
S100A10	-0.010549157
THOC6	0.0006266
NHN1	0.016510512
RRP12	0.000596567
ARID3B	0.008434644
CD3G	0.004019488
KIAA0133	0.005179159
PPAT	-0.026482344
SIRT3	-0.072923583
TCERG1L	0.212683272
NIPA1	-0.025852742
DPP8	-0.039519378
IL7R	-0.074906452
ZFP64	0.010767055
DMAP1	-0.010231627
TRMT12	0.095661792
TLR4	-0.026253382
WFIKKN2	0.021848415
RAB12	0.068847956
DDX51	0.020155695
KIAA1086	0.214005484
ZNF295	0.039167519
ACVR2B	-0.000529155
LOC494150	0.082793744
ZNF517	-0.030005484
SUFU	0.011875744
LOC283677	
LMO3	0.104469356
PPP2R5D	0.022659051
ZNF587	0.014145704
HIST4H4	0.061505786
CYP2C8	0.211564133
C1orf80	-0.011554241
DOCK5	0.082821027
C9orf24	0.17932404
OR5AR1	
C11orf24	0.041091408
UNQ1940	0.023303931
CAP2	-0.053948499
TIMM44	0.0173734
DSEL	0.01328251
ROM1	0.051595521
FBXO4	-0.053293647
MYLC2PL	-0.003245887
MLH3	-0.004774832
NOX1	0.048599239
DPEP2	0.012478976
RLTPR	0.016755027
MBIP	-0.02226825
COPB1	0.00569623
SFTPA1B	-0.048255027
C10orf4	-0.019916636
PRELID1	0.02939351
NOLA1	0.043840494
C19orf24	0.024816271
TLR9	0.11370841
HLA-DMA	-0.039091276
HCRP1	-0.049772395
GPR137	0.022266656
ITGA11	0.045104188
PHF13	-0.013045984
MARK4	0.036761099
METTL4	0.059857404
MBD3	-0.00606368
LOC134145	0.024576649
FGF3	0.008407525
SLC35A3	-0.044171814
CLEC16A	0.005592779
AMOTL1	0.093153793
FLJ31438	0.010051188
PAICS	0.008552397
TOMM40L	0.022971373
MMD	0.041610146
KLK10	0.383409282
NIT2	0.029134995
SERPINB10	0.022928247
KLF15	0.061533903
CCDC5	0.038971664
WSB2	0.037813594
ME3	-0.02944496
CACYBP	0.041649751
TCTN2	-0.062186472
JAK1	-0.008195384
C2orf25	-0.036367916
GPD2	0.041256399
FBXL11	0.031151113
CDV3	0.03989208
GALNT11	-0.021029479
NDUFA12L	0.023637112
FLOT1	0.003110996
TOR1AIP2	0.015795247
MMP25	0.155936929
C1orf164	-0.007311152
CHST5	0.022132084
LYRM4	0.027479342
GPER	0.229092322
HIPK2	-0.032998154
DAP	0.024486106
ZMIZ1	0.020815373
DDX58	0.089563757
DCC1	0.123794941
AKT1	0.027539077
ENPP6	0.225040329
ERVWE1	0.018524779
CDC34	0.021400366
RNF125	0.04886106
CASC1	-0.201141377
SHROOM2	-0.147181444
RRM2B	0.100886938
COL6A3	-0.088687516
TMEFF1	0.088164991
PLEKHA4	-0.115382572
LYSMD1	-0.008187985
1-Sep	0.147568181
AOF1	0.013991011
GNPAT	-0.006473035
WDR18	-0.005077697
HSD17B12	0.068849771
HIST1H2BM	-0.072472574
INDOL1	0.167320715
SUDS3	-0.013523766
C1orf192	0.171373857
CYP2B6	0.01897989
TBC1D2	-0.042163026
SLC25A12	-0.00751074
ERCC6L	-0.088151724
MGC10814	0.011802539
POLR2C	0.033034729
ZNF77	0.062217733
EIF3K	0.044480256
HPX	0.158157373
ANKRD27	0.008048675
MALAT1	0.013936759
PLB1	0.031522415
HRNBP3	0.003731069
CPSF4	0.027304388
OR52N2	-0.003027422
PIP5KL1	-0.004394424
GH1	0.009865631
HPS5	0.018553473
SLFN5	-0.001338437
POP5	0.027981099
OVOS2	0.405332221
C20orf108	0.030786335
MARS	0.024383912
CLRN3	0.16048391
ARSE	-0.005830331
PPIE	-0.063551795
PHACS	0.022065806
GP5	
IL8RB	0.067538839
FCRLA	0.327543453
ARRDC1	0.038382633
KRTAP9-4	0.00895308
ZNF613	0.034388483
OR11A1	0.012715722
TMEM132B	-0.061104746
PGLS	0.003200183
BSND	0.09966106
KCNK18	-0.034826325
FOXD4	0.060756399
SV2C	0.177615327
LCN2	0.120509115
ZNF490	-0.024124843
C3orf15	-0.105011013
CBX5	0.058569013
MAGEB4	0.107153707
BOLA1	0.030105576
PPP2R5E	-0.004505484
COL5A1	-0.136357243
ASB7	0.033518283
SFT2D1	-0.030465133
DERL1	0.064198843
RABL2A	-0.002642587
MOAP1	-0.05647989
KIAA1545	0.001221517
F3	0.074334552
PLEKHM2	-0.003039762
CCDC89	0.128224848
EFCAB1	0.36837325
TMEM48	0.037769653
SEPHS2	0.036827239
PYGM	0.074369896
PRICKLE1	-0.052163163
WNT5B	0.079940128
TAS2R38	
IMP5	-0.022233232
KHDRBS1	0.003482492
LARS2	0.006112439
C3orf28	0.051512797
FTCD	0.118879342
C10orf68	-0.004140406
DGAT2L3	0.102230956
PSEN1	-0.028003183
MGC33657	0.198638331
PLA2G4B	-0.038049249
CDKN2A	0.27001006
DLX1	0.299309415
TSHB	0.022892139
C18orf37	0.007695155
MEX3C	0.023528336
MAMDC2	0.192320993
PDIA4	0.059605267
ATP5E	0.062616088
CASP2	0.019462784
SERBP1	0.039277771
ZNF341	-0.01912004
TESC	0.227104662
TMEM31	0.124450486
OR51I2	0.047716636
YTHDC1	-0.016062192
JUN	-0.027145669
AGMAT	0.06302653
PCNXL2	0.004803016
ATAD5	0.075400137
STK38	0.023127742
AZI1	0.066618634
RBP1	-0.020488117
C4orf26	0.108386653
KIAA1026	-0.030655492
TMEM101	0.028268282
HSFX1	-0.014226691
TREX1	-0.019557587
C18orf10	0.079704205
TRIM15	0.112887958
CA6	0.215804351
CEP57	0.067990989
AR	-0.559456135
SESN2	-0.001937234
KIF3C	0.080200967
EPB41L5	-0.064326071
ARHGEF10	-0.001798015
POLR3D	0.015557358
INDO	0.212904642
GABRA3	0.044563985
SCG5	-0.060459049
E2F3	0.09076947
TIGD5	0.048383455
FGD6	0.042249536
KLHL3	0.014444152
SCGB3A2	0.002438757
URP2	0.086975905
ATP6V1B1	-0.00476449
CALML6	0.069198355
LOC100049076	0.054984461
TMF1	-0.02111228
LOC388503	-0.016767062
CDH5	-0.041393282
RPS6KC1	-0.006782753
DAAM1	-0.035231261
TNFRSF10D	-0.000122945
GSTT1	-0.583304753
INPP5A	0.01236106
TRAF3IP1	-0.037019744
SMARCE1	0.030327004
VRK1	0.072919104
TTC16	0.048836835
AARS	0.063834852
ARHGAP27	0.009961912
ZAK	-0.046128227
ACSM2B	-0.022611974
TRAP1	0.013195925
MRPL53	0.023818327
RNF44	0.034696221
NPTXR	0.065548751
DPYSL3	-0.10750243
APP	0.00873579
GLS2	-0.155039005
MNX1	0.304830044
CMTM7	0.178297075
OR10A7	0.05514351
NYD-SP21	0.005173055
ORC5L	-0.019778336
SLC16A10	0.167244876
TMEM178	0.081674589
LOC441601	0.065771936
PTGIS	-0.089257313
KBTBD7	0.007539305
C19orf41	0.027709168
CEACAM3	0.181020133
KRT23	-0.140887112
SERHL	-0.203360146
PNKD	0.044782069
UBC	-0.012954296
ATRN	-0.010286792
HAPLN1	0.115965419
RANGAP1	0.053223492
C10orf26	-0.015872633
SRY	
LOC376693	0.005609232
HIST1H2BF	-0.03249223
CDCA8	0.022577709
MLC1	0.43191362
TNIP3	0.294820541
OR4D1	0.023256856
IFT52	0.022168497
GOLT1A	-0.088283351
UTP20	0.033612431
RP3-402G11.5	-0.002199954
PRSS33	0.175883302
PMPCA	0.008262797
APOB48R	-0.002915951
GLTP	0.001091408
MPL	0.087074192
C9orf78	0.010389397
ADAM12	-0.111302625
CSPG4	0.092852834
LOC144305	-0.013758684
KRTAP4-10	0.089255883
PAK1	0.069705667
ADCY7	0.084033698
TAS2R43	-0.02893053
FRAS1	0.169989402
PPP1R14A	0.106996042
OR2B6	0.060011278
ATP13A1	-0.029938163
SIDT1	-0.399090951
C1RL	-0.061862574
PRKRA	0.010012797
TLN1	0.020619135
RP11-50D16.3	-0.026119976
MITF	-0.001364437
GYS1	0.02595064
LYG1	0.019393678
NSMCE4A	0.026901728
HOXD11	-0.014342779
FNBP1L	-0.015023137
DHX35	0.031792962
LCE3E	0.046258817
SLC33A1	0.043730804
DCLK3	0.063778766
TRIM33	0.018354355
TMCC3	0.052700786
FBXO42	0.00327879
C1orf27	0.02301883
C17orf50	0.035391225
RNF14	-0.021282689
SLC4A8	-0.007987388
RAB3IP	0.032949868
COX6C	0.246052627
PCSK1	0.409475225
SLC13A1	-0.010063397
ARF6	0.002311702
KIAA1009	-0.012277194
HOXA13	0.127163165
HMGN1	0.036069013
CXADR	-0.150572302
MGC14436	-0.016340037
UTF1	0.028605119
TSC22D1	-0.020232481
BZRAP1	-0.127687097
PUF60	0.093620812
SHC1	0.026105119
HOOK3	-0.002142861
LIMS2	0.006372391
BAHCC1	-0.098423208
CLCC1	0.032644121
ENTPD3	0.033346426
SMO	-0.033570384
PIK3R5	0.054359841
CDC14A	0.115094731
KRT1	0.399769653
ENOX2	3.87E-05
FLJ22655	0.209848263
FPRL1	0.200191042
INTS6	-0.007283547
ZCCHC5	0.017121572
SMC3	0.011070841
C6orf123	0.166605037
FLJ20160	-0.044402651
LOC653391	0.108080448
GSS	0.021821298
NT5M	0.037443784
SIX5	0.014608775
TAF5	0.086048446
ANLN	-0.054855583
MGC45491	0.023967843
SSTR2	0.085056978
LYPD4	0.132074649
TH1L	0.067608318
PNMA6A	0.05359674
FLJ16369	0.024840951
DLX2	0.455005876
C6orf108	-0.000945965
ALDH3A2	0.015409505
CLEC1B	0.128638706
LEPREL2	-0.088619287
FOXJ1	0.117486106
OR1D4	-4.02E-05
PPIL4	0.025157221
MTRR	0.092895338
SLC27A3	-0.004782448
HTR7	0.12166209
MIB2	0.03265585
BHMT	-0.008278356
A2ML1	0.083532907
MSMB	0.268208377
KIAA1383	-0.054087583
TRUB2	0.036136654
PF4	0.142915788
IL1F5	0.168092132
LRRC37B2	-0.026067642
IPO4	0.030986746
FIGF	0.356601005
QDPR	0.054214351
ZNF598	-0.027863803
BOP1	0.091128199
MAPK12	0.125058859
POLR1E	0.065945384
CEECAM1	0.007843667
INSRR	-0.009909874
SIPA1	-0.018547075
ULK4	0.027456863
BTN3A1	0.006154947
FABP5	0.19196941
KBTBD3	-0.001287005
SORT1	0.015929929
YWHAQ	0.014367941
LRIT1	0.003550274
KIAA1704	-0.004625046
MEIS2	-0.003254561
ENOSF1	0.016512499
PCDH7	-0.015023102
FZD9	0.407985689
RPLP1	-0.005004559
ZNF75A	0.00373766
P4HA3	-0.19101704
NKX6-1	0.117836837
CTA-216E10.6	0.006599342
IFT140	-0.026014625
DENND1A	0.010085369
ALCAM	-0.087503799
ABHD2	0.097669007
QPRT	0.158309874
TRAM1	0.058566435
ATP1B4	0.013473857
NUP37	0.030401737
SAA3P	0.104697441
SLC22A6	-0.009421236
KIAA0265	0.02142906
ZNF41	0.013534126
ADAM19	0.033774693
ERAF	-0.02869028
DEFB119	0.014776852
DNMT3B	0.133881792
SNF1LK2	-0.014199269
MGC24039	-0.022180113
TAS2R48	-0.002305532
PNLDC1	0.22270064
ADAMTS16	0.09220545
TMEM92	0.224531137
CCT8	0.007146755
POGZ	0.020638927
N-PAC	0.001234918
GUCA1B	0.038515419
ZZEF1	-0.007636091
OR2C3	-0.001922453
ZNF334	0.214627963
RANBP6	-0.054957952
LDHB	0.23658649
BAMBI	-0.091147656
RAB5B	-0.044803016
FOXB1	0.034661792
MRPS12	0.030060329
MRGPRF	-0.018662249
CRIPT	0.021011883
CYP2D7P1	0.008551188
RYR1	0.117028302
NDUFA2	-0.003364945
TRIP12	-0.033407106
KCNE3	0.045930645
MOBKL2B	0.09583766
MIOX	0.007841865
ACOT7	0.021406307
FGF6	
RASSF5	0.057344059
ATAD3B	0.052273369
IKZF3	
H3F3B	0.054858446
C6orf91	
SEC11C	0.05088894
TMEM14C	-0.01050777
KIAA1632	-0.003310296
SLC38A4	0.015089117
FGFR3	0.06933968
HES7	-0.03841042
HINT3	0.081642596
ARIH1	-0.004340037
FLJ35880	0.153234305
C1orf129	
POU6F1	0.003323419
RPL32	0.036547761
BBS1	-0.112099633
RGPD5	-0.003765082
SULT1C2	0.06709872
KDELC1	0.008125686
PIP5K3	0.001536792
CHI3L1	-0.171791064
CSDA	-0.059877077
VTCN1	-0.635141073
WDR62	0.014576782
TMEM170	0.033327697
KIF2A	-0.011515082
C6orf182	0.095039631
ARL6IP6	0.047615174
ZCCHC9	-0.014339122
RARB	0.128937903
ZNF320	0.014305093
DHX15	-0.033437157
PICALM	-0.010698722
CNOT6	-0.038374468
HIST1H1A	0.495826325
ZNF702	0.008307426
OR1E2	0.021743144
HLF	0.063716821
LOC442582	0.048408592
KIAA0494	-0.018182815
TCF4	-0.061428439
APOBEC3B	0.086227605
FAM54B	-0.010877971
MYH2	0.09658958
FXN	0.017017675
C12orf59	0.040182815
PAEP	0.126079984
SPG11	-0.052354106
VN1R4	0.00023111
KCNJ13	0.069225316
NOC3L	-0.000702468
C5orf36	0.051059415
CPAMD8	0.047033821
MLN	-0.025980856
FLJ11184	0.038122943
TIAM1	0.002604324
OR10J3	-0.022034735
OR52E2	
PBX1	-0.062699026
UBL7	0.033132839
PXMP2	0.025065356
SYTL1	-0.056212669
FAM126B	-0.003871115
ZNF711	0.021283027
GGA1	0.002991141
VAMP4	-0.025667234
BCAP29	-0.024222486
C20orf19	0.011031634
ZNF275	-0.000204035
NEK6	-0.025897166
SETD8	0.039338141
HEXIM1	-0.046608303
SULT1A2	0.024683272
KLHL9	-0.08277011
SLC39A12	0.233521784
ARHGEF16	-0.078200501
SCN1A	-0.005047197
HNRPH1	-0.010999684
C9orf103	-0.058939214
ECE1	0.018830291
MED18	0.123306216
TEX13B	0.011212066
